"","year","State","final_rating","race","special","District"
"485",2010,"IA","Leans R","Governor",FALSE,0
"486",2010,"KS","Safe R","Governor",FALSE,0
"487",2010,"ME","Toss-up","Governor",FALSE,0
"488",2010,"MD","Toss-up","Governor",FALSE,0
"489",2010,"MA","Leans D","Governor",FALSE,0
"490",2010,"MI","Leans R","Governor",FALSE,0
"491",2010,"MN","Toss-up","Governor",FALSE,0
"492",2010,"NE","Safe R","Governor",FALSE,0
"493",2010,"NV","Likely R","Governor",FALSE,0
"494",2010,"NH","Leans D","Governor",FALSE,0
"495",2010,"NM","Toss-up","Governor",FALSE,0
"496",2010,"NY","Safe D","Governor",FALSE,0
"497",2010,"OH","Toss-up","Governor",FALSE,0
"498",2010,"OK","Leans R","Governor",FALSE,0
"499",2010,"OR","Toss-up","Governor",FALSE,0
"500",2010,"PA","Leans R","Governor",FALSE,0
"501",2010,"SC","Likely R","Governor",FALSE,0
"502",2010,"SD","Leans R","Governor",FALSE,0
"503",2010,"TN","Likely R","Governor",FALSE,0
"504",2010,"TX","Leans R","Governor",FALSE,0
"505",2010,"UT","Safe R","Governor",FALSE,0
"506",2010,"VT","Toss-up","Governor",FALSE,0
"507",2010,"WI","Leans R","Governor",FALSE,0
"508",2010,"WY","Safe R","Governor",FALSE,0
"509",2012,"DE","Safe D","Governor",FALSE,0
"510",2012,"IN","Likely R","Governor",FALSE,0
"511",2012,"MO","Likely D","Governor",FALSE,0
"512",2012,"MT","Leans R","Governor",FALSE,0
"513",2012,"NC","Likely R","Governor",FALSE,0
"514",2012,"ND","Safe R","Governor",FALSE,0
"515",2012,"NH","Leans D","Governor",FALSE,0
"516",2012,"UT","Safe R","Governor",FALSE,0
"517",2012,"VT","Safe D","Governor",FALSE,0
"518",2012,"WA","Leans D","Governor",FALSE,0
"519",2012,"WI","Likely R","Governor",TRUE,0
"520",2012,"WV","Leans D","Governor",FALSE,0
"521",2014,"AL","Safe R","Governor",FALSE,0
"522",2014,"AK","Leans I","Governor",FALSE,0
"523",2014,"AZ","Likely R","Governor",FALSE,0
"524",2014,"AR","Likely R","Governor",FALSE,0
"525",2014,"CA","Safe D","Governor",FALSE,0
"526",2014,"CO","Leans D","Governor",FALSE,0
"527",2014,"CT","Leans D","Governor",FALSE,0
"528",2014,"FL","Leans D","Governor",FALSE,0
"529",2014,"GA","Leans R","Governor",FALSE,0
"530",2014,"HI","Likely D","Governor",FALSE,0
"531",2014,"ID","Likely R","Governor",FALSE,0
"532",2014,"IL","Leans D","Governor",FALSE,0
"533",2014,"IA","Safe R","Governor",FALSE,0
"534",2014,"KS","Leans D","Governor",FALSE,0
"535",2014,"ME","Leans D","Governor",FALSE,0
"536",2014,"MD","Leans D","Governor",FALSE,0
"537",2014,"MA","Leans R","Governor",FALSE,0
"538",2014,"MI","Leans R","Governor",FALSE,0
"539",2014,"MN","Likely D","Governor",FALSE,0
"540",2014,"NE","Safe R","Governor",FALSE,0
"541",2014,"NV","Safe R","Governor",FALSE,0
"542",2014,"NH","Leans D","Governor",FALSE,0
"543",2014,"NM","Safe R","Governor",FALSE,0
"544",2014,"NY","Safe D","Governor",FALSE,0
"545",2014,"OH","Safe R","Governor",FALSE,0
"546",2014,"OK","Safe R","Governor",FALSE,0
"547",2014,"OR","Likely D","Governor",FALSE,0
"548",2014,"PA","Safe D","Governor",FALSE,0
"549",2014,"RI","Leans D","Governor",FALSE,0
"550",2014,"SC","Likely R","Governor",FALSE,0
"551",2014,"SD","Safe R","Governor",FALSE,0
"552",2014,"TN","Safe R","Governor",FALSE,0
"553",2014,"TX","Safe R","Governor",FALSE,0
"554",2014,"VT","Safe D","Governor",FALSE,0
"555",2014,"WI","Leans R","Governor",FALSE,0
"556",2014,"WY","Safe R","Governor",FALSE,0
"557",2016,"DE","Safe D","Governor",FALSE,0
"558",2016,"IN","Leans D","Governor",FALSE,0
"559",2016,"MO","Leans R","Governor",FALSE,0
"560",2016,"MT","Leans D","Governor",FALSE,0
"561",2016,"NH","Leans D","Governor",FALSE,0
"562",2016,"NC","Leans D","Governor",FALSE,0
"563",2016,"ND","Safe R","Governor",FALSE,0
"564",2016,"OR","Safe D","Governor",FALSE,0
"565",2016,"UT","Safe R","Governor",FALSE,0
"566",2016,"VT","Leans R","Governor",FALSE,0
"567",2016,"WA","Safe D","Governor",FALSE,0
"568",2016,"WV","Leans D","Governor",FALSE,0
"569",2018,"AK","Leans R","Governor",FALSE,0
"570",2018,"AL","Safe R","Governor",FALSE,0
"571",2018,"AR","Safe R","Governor",FALSE,0
"572",2018,"AZ","Likely R","Governor",FALSE,0
"573",2018,"CA","Safe D","Governor",FALSE,0
"574",2018,"CO","Leans D","Governor",FALSE,0
"575",2018,"CT","Leans D","Governor",FALSE,0
"576",2018,"FL","Leans D","Governor",FALSE,0
"577",2018,"GA","Toss-up","Governor",FALSE,0
"578",2018,"HI","Safe D","Governor",FALSE,0
"579",2018,"IA","Leans D","Governor",FALSE,0
"580",2018,"ID","Safe R","Governor",FALSE,0
"581",2018,"IL","Likely D","Governor",FALSE,0
"582",2018,"KS","Leans D","Governor",FALSE,0
"583",2018,"MA","Safe R","Governor",FALSE,0
"584",2018,"ME","Leans D","Governor",FALSE,0
"585",2018,"MI","Likely D","Governor",FALSE,0
"586",2018,"MN","Leans D","Governor",FALSE,0
"587",2018,"NE","Safe R","Governor",FALSE,0
"588",2018,"NH","Leans R","Governor",FALSE,0
"589",2018,"NM","Leans D","Governor",FALSE,0
"590",2018,"NV","Leans D","Governor",FALSE,0
"591",2018,"NY","Safe D","Governor",FALSE,0
"592",2018,"OH","Leans D","Governor",FALSE,0
"593",2018,"OK","Leans R","Governor",FALSE,0
"594",2018,"OR","Leans D","Governor",FALSE,0
"595",2018,"PA","Safe D","Governor",FALSE,0
"596",2018,"RI","Likely D","Governor",FALSE,0
"597",2018,"SC","Safe R","Governor",FALSE,0
"598",2018,"SD","Leans R","Governor",FALSE,0
"599",2018,"TN","Safe R","Governor",FALSE,0
"600",2018,"TX","Safe R","Governor",FALSE,0
"601",2018,"VT","Safe R","Governor",FALSE,0
"602",2018,"WI","Leans D","Governor",FALSE,0
"603",2018,"WY","Safe R","Governor",FALSE,0
"604",2020,"DE","Safe D","Governor",FALSE,0
"605",2020,"IN","Safe R","Governor",FALSE,0
"606",2020,"MO","Leans R","Governor",FALSE,0
"607",2020,"MT","Leans R","Governor",FALSE,0
"608",2020,"NC","Likely D","Governor",FALSE,0
"609",2020,"ND","Safe R","Governor",FALSE,0
"610",2020,"NH","Likely R","Governor",FALSE,0
"611",2020,"UT","Safe R","Governor",FALSE,0
"612",2020,"VT","Safe R","Governor",FALSE,0
"613",2020,"WA","Safe D","Governor",FALSE,0
"614",2020,"WV","Likely R","Governor",FALSE,0
"615",2022,"AK","Likely R","Governor",FALSE,0
"616",2022,"AL","Safe R","Governor",FALSE,0
"617",2022,"AR","Safe R","Governor",FALSE,0
"618",2022,"AZ","Leans R","Governor",FALSE,0
"619",2022,"CA","Safe D","Governor",FALSE,0
"620",2022,"CO","Safe D","Governor",FALSE,0
"621",2022,"CT","Likely D","Governor",FALSE,0
"622",2022,"FL","Safe R","Governor",FALSE,0
"623",2022,"GA","Likely R","Governor",FALSE,0
"624",2022,"HI","Safe D","Governor",FALSE,0
"625",2022,"IA","Safe R","Governor",FALSE,0
"626",2022,"ID","Safe R","Governor",FALSE,0
"627",2022,"IL","Safe D","Governor",FALSE,0
"628",2022,"KS","Leans R","Governor",FALSE,0
"629",2022,"MA","Safe D","Governor",FALSE,0
"630",2022,"MD","Safe D","Governor",FALSE,0
"631",2022,"ME","Leans D","Governor",FALSE,0
"632",2022,"MI","Leans D","Governor",FALSE,0
"633",2022,"MN","Likely D","Governor",FALSE,0
"634",2022,"NE","Safe R","Governor",FALSE,0
"635",2022,"NH","Safe R","Governor",FALSE,0
"636",2022,"NM","Leans D","Governor",FALSE,0
"637",2022,"NV","Leans R","Governor",FALSE,0
"638",2022,"NY","Likely D","Governor",FALSE,0
"639",2022,"OH","Safe R","Governor",FALSE,0
"640",2022,"OK","Likely R","Governor",FALSE,0
"641",2022,"OR","Leans D","Governor",FALSE,0
"642",2022,"PA","Likely D","Governor",FALSE,0
"643",2022,"RI","Likely D","Governor",FALSE,0
"644",2022,"SC","Safe R","Governor",FALSE,0
"645",2022,"SD","Safe R","Governor",FALSE,0
"646",2022,"TN","Safe R","Governor",FALSE,0
"647",2022,"TX","Likely R","Governor",FALSE,0
"648",2022,"VT","Safe R","Governor",FALSE,0
"649",2022,"WI","Leans R","Governor",FALSE,0
"650",2022,"WY","Safe R","Governor",FALSE,0
"651",2004,"AL","Likely R","House",FALSE,3
"652",2004,"AZ","Leans R","House",FALSE,1
"653",2004,"AR","Safe D","House",FALSE,4
"654",2004,"CA","Safe R","House",FALSE,3
"655",2004,"CA","Safe D","House",FALSE,18
"656",2004,"CA","Likely D","House",FALSE,20
"657",2004,"CO","Leans D","House",FALSE,3
"658",2004,"CO","Safe R","House",FALSE,4
"659",2004,"CO","Leans R","House",FALSE,7
"660",2004,"CT","Likely R","House",FALSE,2
"661",2004,"CT","Safe R","House",FALSE,5
"662",2004,"FL","Likely D","House",FALSE,2
"663",2004,"FL","Likely R","House",FALSE,5
"664",2004,"FL","Safe R","House",FALSE,10
"665",2004,"FL","Safe R","House",FALSE,13
"666",2004,"FL","Likely R","House",FALSE,22
"667",2004,"GA","Safe D","House",FALSE,2
"668",2004,"GA","Leans D","House",FALSE,3
"669",2004,"GA","Leans R","House",FALSE,11
"670",2004,"GA","Leans D","House",FALSE,12
"671",2004,"IL","Leans D","House",FALSE,8
"672",2004,"IL","Safe R","House",FALSE,10
"673",2004,"IN","Likely R","House",FALSE,2
"674",2004,"IN","Safe D","House",FALSE,7
"675",2004,"IN","Leans R","House",FALSE,8
"676",2004,"IN","Leans D","House",FALSE,9
"677",2004,"IA","Likely R","House",FALSE,1
"678",2004,"IA","Likely R","House",FALSE,2
"679",2004,"IA","Likely D","House",FALSE,3
"680",2004,"IA","Safe R","House",FALSE,4
"681",2004,"KS","Leans D","House",FALSE,3
"682",2004,"KY","Leans R","House",FALSE,3
"683",2004,"KY","Leans R","House",FALSE,4
"684",2004,"KY","Leans D","House",FALSE,6
"685",2004,"LA","Leans R","House",FALSE,3
"686",2004,"LA","Safe R","House",FALSE,4
"687",2004,"LA","Toss-up","House",FALSE,5
"688",2004,"LA","Leans R","House",FALSE,7
"689",2004,"ME","Likely D","House",FALSE,2
"690",2004,"MD","Safe D","House",FALSE,2
"691",2004,"MI","Safe D","House",FALSE,1
"692",2004,"MI","Likely R","House",FALSE,7
"693",2004,"MI","Likely R","House",FALSE,11
"694",2004,"MN","Safe R","House",FALSE,2
"695",2004,"MS","Safe D","House",FALSE,2
"696",2004,"MO","Likely D","House",FALSE,3
"697",2004,"MO","Safe D","House",FALSE,5
"698",2004,"MO","Likely R","House",FALSE,6
"699",2004,"NE","Leans R","House",FALSE,1
"700",2004,"NE","Safe R","House",FALSE,2
"701",2004,"NV","Likely D","House",FALSE,1
"702",2004,"NV","Likely R","House",FALSE,3
"703",2004,"NH","Likely R","House",FALSE,1
"704",2004,"NH","Safe R","House",FALSE,2
"705",2004,"NJ","Likely R","House",FALSE,7
"706",2004,"NJ","Safe D","House",FALSE,12
"707",2004,"NM","Likely R","House",FALSE,1
"708",2004,"NM","Likely R","House",FALSE,2
"709",2004,"NY","Leans D","House",FALSE,1
"710",2004,"NY","Likely D","House",FALSE,4
"711",2004,"NY","Safe R","House",FALSE,24
"712",2004,"NY","Leans R","House",FALSE,27
"713",2004,"NC","Safe R","House",FALSE,5
"714",2004,"NC","Safe R","House",FALSE,8
"715",2004,"NC","Likely D","House",FALSE,13
"716",2004,"ND","Leans D","House",FALSE,1
"717",2004,"OH","Safe D","House",FALSE,10
"718",2004,"OK","Likely D","House",FALSE,2
"719",2004,"OK","Safe R","House",FALSE,4
"720",2004,"OR","Leans D","House",FALSE,1
"721",2004,"OR","Leans D","House",FALSE,5
"722",2004,"PA","Leans R","House",FALSE,6
"723",2004,"PA","Leans D","House",FALSE,13
"724",2004,"PA","Leans R","House",FALSE,15
"725",2004,"PA","Leans D","House",FALSE,17
"726",2004,"SD","Leans D","House",FALSE,1
"727",2004,"TN","Leans D","House",FALSE,4
"728",2004,"TX","Leans R","House",FALSE,1
"729",2004,"TX","Leans R","House",FALSE,2
"730",2004,"TX","Leans D","House",FALSE,17
"731",2004,"TX","Leans R","House",FALSE,19
"732",2004,"TX","Safe R","House",FALSE,23
"733",2004,"TX","Leans R","House",FALSE,32
"734",2004,"UT","Leans D","House",FALSE,2
"735",2004,"VA","Safe D","House",FALSE,8
"736",2004,"VA","Safe D","House",FALSE,9
"737",2004,"WA","Likely D","House",FALSE,2
"738",2004,"WA","Leans R","House",FALSE,5
"739",2004,"WA","Leans R","House",FALSE,8
"740",2004,"WV","Safe R","House",FALSE,2
"741",2004,"WI","Safe D","House",FALSE,3
"742",2006,"AZ","Toss-up","House",FALSE,1
"743",2006,"AZ","Toss-up","House",FALSE,5
"744",2006,"AZ","Likely D","House",FALSE,8
"745",2006,"CA","Leans R","House",FALSE,4
"746",2006,"CA","Toss-up","House",FALSE,11
"747",2006,"CA","Leans R","House",FALSE,50
"748",2006,"CO","Toss-up","House",FALSE,4
"749",2006,"CO","Leans R","House",FALSE,5
"750",2006,"CO","Likely R","House",FALSE,6
"751",2006,"CO","Likely D","House",FALSE,7
"752",2006,"CT","Toss-up","House",FALSE,2
"753",2006,"CT","Toss-up","House",FALSE,4
"754",2006,"CT","Toss-up","House",FALSE,5
"755",2006,"FL","Likely R","House",FALSE,8
"756",2006,"FL","Likely R","House",FALSE,9
"757",2006,"FL","Leans D","House",FALSE,13
"758",2006,"FL","Toss-up","House",FALSE,16
"759",2006,"FL","Toss-up","House",FALSE,22
"760",2006,"GA","Leans D","House",FALSE,8
"761",2006,"GA","Toss-up","House",FALSE,12
"762",2006,"IA","Leans D","House",FALSE,1
"763",2006,"IA","Leans R","House",FALSE,2
"764",2006,"IA","Leans D","House",FALSE,3
"765",2006,"ID","Toss-up","House",FALSE,1
"766",2006,"IL","Toss-up","House",FALSE,6
"767",2006,"IL","Leans D","House",FALSE,8
"768",2006,"IL","Leans R","House",FALSE,10
"769",2006,"IN","Leans D","House",FALSE,2
"770",2006,"IN","Likely R","House",FALSE,3
"771",2006,"IN","Likely D","House",FALSE,7
"772",2006,"IN","Likely D","House",FALSE,8
"773",2006,"IN","Toss-up","House",FALSE,9
"774",2006,"KS","Toss-up","House",FALSE,2
"775",2006,"KY","Leans R","House",FALSE,2
"776",2006,"KY","Toss-up","House",FALSE,3
"777",2006,"KY","Toss-up","House",FALSE,4
"778",2006,"LA","Likely D","House",FALSE,3
"779",2006,"MI","Likely R","House",FALSE,7
"780",2006,"MN","Toss-up","House",FALSE,1
"781",2006,"MN","Likely R","House",FALSE,2
"782",2006,"MN","Toss-up","House",FALSE,6
"783",2006,"NC","Leans R","House",FALSE,8
"784",2006,"NC","Leans D","House",FALSE,11
"785",2006,"NE","Toss-up","House",FALSE,3
"786",2006,"NH","Likely R","House",FALSE,1
"787",2006,"NH","Toss-up","House",FALSE,2
"788",2006,"NJ","Leans R","House",FALSE,7
"789",2006,"NM","Toss-up","House",FALSE,1
"790",2006,"NV","Leans R","House",FALSE,2
"791",2006,"NV","Toss-up","House",FALSE,3
"792",2006,"NY","Likely R","House",FALSE,3
"793",2006,"NY","Toss-up","House",FALSE,19
"794",2006,"NY","Toss-up","House",FALSE,20
"795",2006,"NY","Leans D","House",FALSE,24
"796",2006,"NY","Toss-up","House",FALSE,25
"797",2006,"NY","Toss-up","House",FALSE,26
"798",2006,"NY","Leans R","House",FALSE,29
"799",2006,"OH","Toss-up","House",FALSE,1
"800",2006,"OH","Toss-up","House",FALSE,2
"801",2006,"OH","Likely D","House",FALSE,6
"802",2006,"OH","Likely R","House",FALSE,12
"803",2006,"OH","Toss-up","House",FALSE,15
"804",2006,"OH","Leans D","House",FALSE,18
"805",2006,"PA","Toss-up","House",FALSE,4
"806",2006,"PA","Leans D","House",FALSE,6
"807",2006,"PA","Leans D","House",FALSE,7
"808",2006,"PA","Toss-up","House",FALSE,8
"809",2006,"PA","Leans D","House",FALSE,10
"810",2006,"TX","Likely D","House",FALSE,17
"811",2006,"TX","Toss-up","House",FALSE,22
"812",2006,"TX","Leans R","House",FALSE,23
"813",2006,"VA","Toss-up","House",FALSE,2
"814",2006,"VA","Leans R","House",FALSE,10
"815",2006,"VT","Likely D","House",FALSE,1
"816",2006,"WA","Leans R","House",FALSE,5
"817",2006,"WA","Toss-up","House",FALSE,8
"818",2006,"WI","Toss-up","House",FALSE,8
"819",2006,"WV","Likely D","House",FALSE,1
"820",2006,"WV","Likely R","House",FALSE,2
"821",2006,"WY","Toss-up","House",FALSE,1
"822",2008,"AK","Leans D","House",FALSE,1
"823",2008,"AL","Leans R","House",FALSE,2
"824",2008,"AL","Toss-up","House",FALSE,5
"825",2008,"AZ","Leans D","House",FALSE,1
"826",2008,"AZ","Likely R","House",FALSE,3
"827",2008,"AZ","Leans D","House",FALSE,5
"828",2008,"AZ","Leans D","House",FALSE,8
"829",2008,"CA","Likely R","House",FALSE,4
"830",2008,"CA","Leans D","House",FALSE,11
"831",2008,"CA","Likely R","House",FALSE,41
"832",2008,"CA","Likely R","House",FALSE,50
"833",2008,"CA","Safe R","House",FALSE,52
"834",2008,"CO","Safe D","House",FALSE,2
"835",2008,"CO","Leans D","House",FALSE,4
"836",2008,"CO","Safe R","House",FALSE,6
"837",2008,"CT","Likely D","House",FALSE,2
"838",2008,"CT","Leans R","House",FALSE,4
"839",2008,"CT","Likely D","House",FALSE,5
"840",2008,"FL","Toss-up","House",FALSE,8
"841",2008,"FL","Likely R","House",FALSE,13
"842",2008,"FL","Safe R","House",FALSE,15
"843",2008,"FL","Likely R","House",FALSE,16
"844",2008,"FL","Leans R","House",FALSE,21
"845",2008,"FL","Likely D","House",FALSE,22
"846",2008,"FL","Toss-up","House",FALSE,24
"847",2008,"FL","Leans R","House",FALSE,25
"848",2008,"GA","Leans D","House",FALSE,8
"849",2008,"GA","Likely D","House",FALSE,12
"850",2008,"IA","Likely D","House",FALSE,2
"851",2008,"ID","Likely R","House",FALSE,1
"852",2008,"IL","Likely R","House",FALSE,6
"853",2008,"IL","Likely D","House",FALSE,8
"854",2008,"IL","Leans R","House",FALSE,10
"855",2008,"IL","Leans D","House",FALSE,11
"856",2008,"IL","Leans D","House",FALSE,14
"857",2008,"IL","Likely R","House",FALSE,18
"858",2008,"IN","Likely D","House",FALSE,2
"859",2008,"IN","Likely D","House",FALSE,7
"860",2008,"IN","Likely D","House",FALSE,8
"861",2008,"IN","Likely D","House",FALSE,9
"862",2008,"KS","Leans D","House",FALSE,2
"863",2008,"KS","Likely D","House",FALSE,3
"864",2008,"KY","Leans R","House",FALSE,2
"865",2008,"KY","Leans D","House",FALSE,3
"866",2008,"LA","Likely D","House",FALSE,2
"867",2008,"LA","Toss-up","House",FALSE,4
"868",2008,"LA","Toss-up","House",FALSE,6
"869",2008,"LA","Likely R","House",FALSE,7
"870",2008,"MD","Leans R","House",FALSE,1
"871",2008,"MD","Safe D","House",FALSE,4
"872",2008,"ME","Safe D","House",FALSE,2
"873",2008,"MI","Toss-up","House",FALSE,7
"874",2008,"MI","Leans R","House",FALSE,9
"875",2008,"MN","Likely D","House",FALSE,1
"876",2008,"MN","Toss-up","House",FALSE,3
"877",2008,"MO","Likely R","House",FALSE,6
"878",2008,"MO","Leans R","House",FALSE,9
"879",2008,"MS","Leans D","House",FALSE,1
"880",2008,"MS","Safe R","House",FALSE,3
"881",2008,"NC","Likely R","House",FALSE,3
"882",2008,"NC","Toss-up","House",FALSE,8
"883",2008,"NC","Likely D","House",FALSE,11
"884",2008,"NE","Likely R","House",FALSE,2
"885",2008,"NH","Toss-up","House",FALSE,1
"886",2008,"NH","Likely D","House",FALSE,2
"887",2008,"NJ","Safe D","House",FALSE,1
"888",2008,"NJ","Toss-up","House",FALSE,3
"889",2008,"NJ","Likely R","House",FALSE,5
"890",2008,"NJ","Toss-up","House",FALSE,7
"891",2008,"NM","Toss-up","House",FALSE,1
"892",2008,"NM","Toss-up","House",FALSE,2
"893",2008,"NM","Safe D","House",FALSE,3
"894",2008,"NV","Leans R","House",FALSE,2
"895",2008,"NV","Leans D","House",FALSE,3
"896",2008,"NY","Likely R","House",FALSE,3
"897",2008,"NY","Likely D","House",FALSE,13
"898",2008,"NY","Likely D","House",FALSE,19
"899",2008,"NY","Leans D","House",FALSE,20
"900",2008,"NY","Safe D","House",FALSE,21
"901",2008,"NY","Likely D","House",FALSE,24
"902",2008,"NY","Leans D","House",FALSE,25
"903",2008,"NY","Leans R","House",FALSE,26
"904",2008,"NY","Toss-up","House",FALSE,29
"905",2008,"OH","Toss-up","House",FALSE,1
"906",2008,"OH","Leans R","House",FALSE,2
"907",2008,"OH","Safe R","House",FALSE,7
"908",2008,"OH","Toss-up","House",FALSE,15
"909",2008,"OH","Toss-up","House",FALSE,16
"910",2008,"OH","Likely D","House",FALSE,18
"911",2008,"OR","Likely D","House",FALSE,5
"912",2008,"PA","Leans R","House",FALSE,3
"913",2008,"PA","Likely D","House",FALSE,4
"914",2008,"PA","Safe R","House",FALSE,5
"915",2008,"PA","Likely R","House",FALSE,6
"916",2008,"PA","Likely D","House",FALSE,8
"917",2008,"PA","Leans D","House",FALSE,10
"918",2008,"PA","Toss-up","House",FALSE,11
"919",2008,"PA","Likely R","House",FALSE,15
"920",2008,"PA","Likely R","House",FALSE,18
"921",2008,"TN","Safe R","House",FALSE,1
"922",2008,"TX","Likely R","House",FALSE,7
"923",2008,"TX","Likely R","House",FALSE,10
"924",2008,"TX","Toss-up","House",FALSE,22
"925",2008,"TX","Likely D","House",FALSE,23
"926",2008,"UT","Safe R","House",FALSE,3
"927",2008,"VA","Leans R","House",FALSE,2
"928",2008,"VA","Likely R","House",FALSE,5
"929",2008,"VA","Likely D","House",FALSE,11
"930",2008,"WA","Leans R","House",FALSE,8
"931",2008,"WI","Leans D","House",FALSE,8
"932",2008,"WV","Likely R","House",FALSE,2
"933",2008,"WY","Leans R","House",FALSE,1
"934",2010,"AL","Leans D","House",FALSE,2
"935",2010,"AL","Likely R","House",FALSE,5
"936",2010,"AR","Leans R","House",FALSE,1
"937",2010,"AR","Likely R","House",FALSE,2
"938",2010,"AZ","Leans R","House",FALSE,1
"939",2010,"AZ","Leans R","House",FALSE,3
"940",2010,"AZ","Leans R","House",FALSE,5
"941",2010,"AZ","Leans D","House",FALSE,7
"942",2010,"AZ","Leans D","House",FALSE,8
"943",2010,"CA","Leans R","House",FALSE,3
"944",2010,"CA","Leans R","House",FALSE,11
"945",2010,"CA","Likely D","House",FALSE,18
"946",2010,"CA","Leans D","House",FALSE,20
"947",2010,"CA","Likely R","House",FALSE,44
"948",2010,"CA","Likely R","House",FALSE,45
"949",2010,"CA","Likely D","House",FALSE,47
"950",2010,"CO","Leans R","House",FALSE,3
"951",2010,"CO","Leans R","House",FALSE,4
"952",2010,"CO","Likely D","House",FALSE,7
"953",2010,"CT","Leans D","House",FALSE,4
"954",2010,"CT","Leans D","House",FALSE,5
"955",2010,"DE","Leans D","House",FALSE,1
"956",2010,"FL","Leans R","House",FALSE,2
"957",2010,"FL","Leans R","House",FALSE,8
"958",2010,"FL","Leans R","House",FALSE,12
"959",2010,"FL","Leans R","House",FALSE,22
"960",2010,"FL","Leans R","House",FALSE,24
"961",2010,"FL","Leans R","House",FALSE,25
"962",2010,"GA","Leans R","House",FALSE,2
"963",2010,"GA","Leans R","House",FALSE,8
"964",2010,"HI","Leans R","House",FALSE,1
"965",2010,"IA","Likely D","House",FALSE,1
